"RegionID","SizeRank","RegionName","RegionType","StateName","Date","MedianDaystoPending"
394705,33,"Indianapolis, IN","Msa","IN","11/30/2019",19
395059,34,"San Jose, CA","Msa","CA","11/30/2019",26
394355,35,"Austin, TX","Msa","TX","11/30/2019",24
395194,36,"Virginia Beach, VA","Msa","VA","11/30/2019",59
394902,37,"Nashville, TN","Msa","TN","11/30/2019",43
395005,38,"Providence, RI","Msa","RI","11/30/2019",35
394862,39,"Milwaukee, WI","Msa","WI","11/30/2019",52
394714,40,"Jacksonville, FL","Msa","FL","11/30/2019",28
394849,41,"Memphis, TN","Msa","TN","11/30/2019",19
394935,42,"Oklahoma City, OK","Msa","OK","11/30/2019",25
394807,43,"Louisville-Jefferson County, KY","Msa","KY","11/30/2019",21
394669,44,"Hartford, CT","Msa","CT","11/30/2019",38
395022,45,"Richmond, VA","Msa","VA","11/30/2019",26
394910,46,"New Orleans, LA","Msa","LA","11/30/2019",34
394425,47,"Buffalo, NY","Msa","NY","11/30/2019",30
395012,48,"Raleigh, NC","Msa","NC","11/30/2019",17
394388,49,"Birmingham, AL","Msa","AL","11/30/2019",22
395053,50,"Salt Lake City, UT","Msa","UT","11/30/2019",26
395031,51,"Rochester, NY","Msa","NY","11/30/2019",28
394640,52,"Grand Rapids, MI","Msa","MI","11/30/2019",18
395167,53,"Tucson, AZ","Msa","AZ","11/30/2019",17
395169,55,"Tulsa, OK","Msa","OK","11/30/2019",28
394619,56,"Fresno, CA","Msa","CA","11/30/2019",32
395238,57,"Worcester, MA","Msa","MA","11/30/2019",20
394415,58,"Stamford, CT","Msa","CT","11/30/2019",56
394312,59,"Albuquerque, NM","Msa","NM","11/30/2019",23
394308,60,"Albany, NY","Msa","NY","11/30/2019",41
394938,61,"Omaha, NE","Msa","NE","11/30/2019",31
394908,62,"New Haven, CT","Msa","CT","11/30/2019",38
394357,63,"Bakersfield, CA","Msa","CA","11/30/2019",41
394753,64,"Knoxville, TN","Msa","TN","11/30/2019",19
394653,65,"Greenville, SC","Msa","SC","11/30/2019",23
394952,66,"Ventura, CA","Msa","CA","11/30/2019",25
394318,67,"Allentown, PA","Msa","PA","11/30/2019",45
394561,68,"El Paso, TX","Msa","TX","11/30/2019",NA
394367,69,"Baton Rouge, LA","Msa","LA","11/30/2019",53
394521,70,"Dayton, OH","Msa","OH","11/30/2019",16
394843,71,"McAllen, TX","Msa","TX","11/30/2019",58
394486,72,"Columbia, SC","Msa","SC","11/30/2019",51
394648,73,"Greensboro, NC","Msa","NC","11/30/2019",13
394304,74,"Akron, OH","Msa","OH","11/30/2019",38
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","11/30/2019",35
394798,76,"Little Rock, AR","Msa","AR","11/30/2019",86
395134,77,"Stockton, CA","Msa","CA","11/30/2019",23
394457,78,"Charleston, SC","Msa","SC","11/30/2019",31
395143,79,"Syracuse, NY","Msa","NY","11/30/2019",40
394484,80,"Colorado Springs, CO","Msa","CO","11/30/2019",16
395235,81,"Winston-Salem, NC","Msa","NC","11/30/2019",15
395224,82,"Wichita, KS","Msa","KS","11/30/2019",18
395115,83,"Springfield, MA","Msa","MA","11/30/2019",25
394440,84,"Fort Myers, FL","Msa","FL","11/30/2019",42
394399,85,"Boise City, ID","Msa","ID","11/30/2019",19
395160,86,"Toledo, OH","Msa","OH","11/30/2019",22
394816,87,"Madison, WI","Msa","WI","11/30/2019",52
394766,88,"Lakeland, FL","Msa","FL","11/30/2019",25
394931,89,"Ogden, UT","Msa","UT","11/30/2019",23
394528,90,"Daytona Beach, FL","Msa","FL","11/30/2019",34
394531,91,"Des Moines, IA","Msa","IA","11/30/2019",43
394711,92,"Jackson, MS","Msa","MS","11/30/2019",37
394352,94,"Augusta, GA","Msa","GA","11/30/2019",23
394666,96,"Harrisburg, PA","Msa","PA","11/30/2019",19
395006,100,"Provo, UT","Msa","UT","11/30/2019",33
394602,159,"Fort Collins, CO","Msa","CO","11/30/2019",27
394913,1,"New York, NY","Msa","NY","12/31/2019",70
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","12/31/2019",30
394463,3,"Chicago, IL","Msa","IL","12/31/2019",56
394514,4,"Dallas-Fort Worth, TX","Msa","TX","12/31/2019",46
394974,5,"Philadelphia, PA","Msa","PA","12/31/2019",41
394692,6,"Houston, TX","Msa","TX","12/31/2019",42
395209,7,"Washington, DC","Msa","DC","12/31/2019",32
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","12/31/2019",50
394347,9,"Atlanta, GA","Msa","GA","12/31/2019",34
394404,10,"Boston, MA","Msa","MA","12/31/2019",35
395057,11,"San Francisco, CA","Msa","CA","12/31/2019",32
394532,12,"Detroit, MI","Msa","MI","12/31/2019",39
395025,13,"Riverside, CA","Msa","CA","12/31/2019",35
394976,14,"Phoenix, AZ","Msa","AZ","12/31/2019",29
395078,15,"Seattle, WA","Msa","WA","12/31/2019",19
394865,16,"Minneapolis-St Paul, MN","Msa","MN","12/31/2019",43
395056,17,"San Diego, CA","Msa","CA","12/31/2019",31
395121,18,"St. Louis, MO","Msa","MO","12/31/2019",32
395148,19,"Tampa, FL","Msa","FL","12/31/2019",29
394358,20,"Baltimore, MD","Msa","MD","12/31/2019",41
394530,21,"Denver, CO","Msa","CO","12/31/2019",29
394982,22,"Pittsburgh, PA","Msa","PA","12/31/2019",40
394998,23,"Portland, OR","Msa","OR","12/31/2019",43
394458,24,"Charlotte, NC","Msa","NC","12/31/2019",24
395045,25,"Sacramento, CA","Msa","CA","12/31/2019",25
395055,26,"San Antonio, TX","Msa","TX","12/31/2019",53
394943,27,"Orlando, FL","Msa","FL","12/31/2019",29
394466,28,"Cincinnati, OH","Msa","OH","12/31/2019",21
394475,29,"Cleveland, OH","Msa","OH","12/31/2019",49
394735,30,"Kansas City, MO","Msa","MO","12/31/2019",28
394775,31,"Las Vegas, NV","Msa","NV","12/31/2019",41
394492,32,"Columbus, OH","Msa","OH","12/31/2019",19
394705,33,"Indianapolis, IN","Msa","IN","12/31/2019",25
395059,34,"San Jose, CA","Msa","CA","12/31/2019",37
394355,35,"Austin, TX","Msa","TX","12/31/2019",27
395194,36,"Virginia Beach, VA","Msa","VA","12/31/2019",77
394902,37,"Nashville, TN","Msa","TN","12/31/2019",52
395005,38,"Providence, RI","Msa","RI","12/31/2019",46
394862,39,"Milwaukee, WI","Msa","WI","12/31/2019",57
394714,40,"Jacksonville, FL","Msa","FL","12/31/2019",37
394849,41,"Memphis, TN","Msa","TN","12/31/2019",22
394935,42,"Oklahoma City, OK","Msa","OK","12/31/2019",37
394807,43,"Louisville-Jefferson County, KY","Msa","KY","12/31/2019",33
394669,44,"Hartford, CT","Msa","CT","12/31/2019",54
395022,45,"Richmond, VA","Msa","VA","12/31/2019",43
394910,46,"New Orleans, LA","Msa","LA","12/31/2019",41
394425,47,"Buffalo, NY","Msa","NY","12/31/2019",41
395012,48,"Raleigh, NC","Msa","NC","12/31/2019",23
394388,49,"Birmingham, AL","Msa","AL","12/31/2019",28
395053,50,"Salt Lake City, UT","Msa","UT","12/31/2019",21
395031,51,"Rochester, NY","Msa","NY","12/31/2019",39
394640,52,"Grand Rapids, MI","Msa","MI","12/31/2019",28
395167,53,"Tucson, AZ","Msa","AZ","12/31/2019",22
395169,55,"Tulsa, OK","Msa","OK","12/31/2019",41
394619,56,"Fresno, CA","Msa","CA","12/31/2019",29
395238,57,"Worcester, MA","Msa","MA","12/31/2019",26
394415,58,"Stamford, CT","Msa","CT","12/31/2019",83
394312,59,"Albuquerque, NM","Msa","NM","12/31/2019",28
394308,60,"Albany, NY","Msa","NY","12/31/2019",63
394938,61,"Omaha, NE","Msa","NE","12/31/2019",38
394908,62,"New Haven, CT","Msa","CT","12/31/2019",48
394357,63,"Bakersfield, CA","Msa","CA","12/31/2019",35
394753,64,"Knoxville, TN","Msa","TN","12/31/2019",28
394653,65,"Greenville, SC","Msa","SC","12/31/2019",37
394952,66,"Ventura, CA","Msa","CA","12/31/2019",35
394318,67,"Allentown, PA","Msa","PA","12/31/2019",65
394561,68,"El Paso, TX","Msa","TX","12/31/2019",NA
394367,69,"Baton Rouge, LA","Msa","LA","12/31/2019",65
394521,70,"Dayton, OH","Msa","OH","12/31/2019",30
394843,71,"McAllen, TX","Msa","TX","12/31/2019",91
394486,72,"Columbia, SC","Msa","SC","12/31/2019",57
394648,73,"Greensboro, NC","Msa","NC","12/31/2019",24
394304,74,"Akron, OH","Msa","OH","12/31/2019",48
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","12/31/2019",38
394798,76,"Little Rock, AR","Msa","AR","12/31/2019",71
395134,77,"Stockton, CA","Msa","CA","12/31/2019",35
394457,78,"Charleston, SC","Msa","SC","12/31/2019",39
395143,79,"Syracuse, NY","Msa","NY","12/31/2019",56
394484,80,"Colorado Springs, CO","Msa","CO","12/31/2019",17
395235,81,"Winston-Salem, NC","Msa","NC","12/31/2019",26
395224,82,"Wichita, KS","Msa","KS","12/31/2019",26
395115,83,"Springfield, MA","Msa","MA","12/31/2019",43
394440,84,"Fort Myers, FL","Msa","FL","12/31/2019",49
394399,85,"Boise City, ID","Msa","ID","12/31/2019",30
395160,86,"Toledo, OH","Msa","OH","12/31/2019",29
394816,87,"Madison, WI","Msa","WI","12/31/2019",63
394766,88,"Lakeland, FL","Msa","FL","12/31/2019",31
394931,89,"Ogden, UT","Msa","UT","12/31/2019",29
394528,90,"Daytona Beach, FL","Msa","FL","12/31/2019",44
394531,91,"Des Moines, IA","Msa","IA","12/31/2019",56
394711,92,"Jackson, MS","Msa","MS","12/31/2019",44
394352,94,"Augusta, GA","Msa","GA","12/31/2019",38
394666,96,"Harrisburg, PA","Msa","PA","12/31/2019",21
395006,100,"Provo, UT","Msa","UT","12/31/2019",33
394602,159,"Fort Collins, CO","Msa","CO","12/31/2019",37
394913,1,"New York, NY","Msa","NY","1/31/2020",78
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","1/31/2020",20
394463,3,"Chicago, IL","Msa","IL","1/31/2020",58
394514,4,"Dallas-Fort Worth, TX","Msa","TX","1/31/2020",47
394974,5,"Philadelphia, PA","Msa","PA","1/31/2020",40
394692,6,"Houston, TX","Msa","TX","1/31/2020",44
395209,7,"Washington, DC","Msa","DC","1/31/2020",19
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","1/31/2020",51
394347,9,"Atlanta, GA","Msa","GA","1/31/2020",33
394404,10,"Boston, MA","Msa","MA","1/31/2020",22
395057,11,"San Francisco, CA","Msa","CA","1/31/2020",14
394532,12,"Detroit, MI","Msa","MI","1/31/2020",47
395025,13,"Riverside, CA","Msa","CA","1/31/2020",33
394976,14,"Phoenix, AZ","Msa","AZ","1/31/2020",21
395078,15,"Seattle, WA","Msa","WA","1/31/2020",7
394865,16,"Minneapolis-St Paul, MN","Msa","MN","1/31/2020",40
395056,17,"San Diego, CA","Msa","CA","1/31/2020",18
395121,18,"St. Louis, MO","Msa","MO","1/31/2020",31
395148,19,"Tampa, FL","Msa","FL","1/31/2020",27
394358,20,"Baltimore, MD","Msa","MD","1/31/2020",46
394530,21,"Denver, CO","Msa","CO","1/31/2020",12
394982,22,"Pittsburgh, PA","Msa","PA","1/31/2020",46
394998,23,"Portland, OR","Msa","OR","1/31/2020",25
394458,24,"Charlotte, NC","Msa","NC","1/31/2020",19
395045,25,"Sacramento, CA","Msa","CA","1/31/2020",13
395055,26,"San Antonio, TX","Msa","TX","1/31/2020",58
394943,27,"Orlando, FL","Msa","FL","1/31/2020",26
394466,28,"Cincinnati, OH","Msa","OH","1/31/2020",16
394475,29,"Cleveland, OH","Msa","OH","1/31/2020",50
394735,30,"Kansas City, MO","Msa","MO","1/31/2020",24
394775,31,"Las Vegas, NV","Msa","NV","1/31/2020",38
394492,32,"Columbus, OH","Msa","OH","1/31/2020",14
394705,33,"Indianapolis, IN","Msa","IN","1/31/2020",26
395059,34,"San Jose, CA","Msa","CA","1/31/2020",15
394355,35,"Austin, TX","Msa","TX","1/31/2020",18
395194,36,"Virginia Beach, VA","Msa","VA","1/31/2020",66
394902,37,"Nashville, TN","Msa","TN","1/31/2020",46
395005,38,"Providence, RI","Msa","RI","1/31/2020",48
394862,39,"Milwaukee, WI","Msa","WI","1/31/2020",61
394714,40,"Jacksonville, FL","Msa","FL","1/31/2020",35
394849,41,"Memphis, TN","Msa","TN","1/31/2020",20
394935,42,"Oklahoma City, OK","Msa","OK","1/31/2020",30
394807,43,"Louisville-Jefferson County, KY","Msa","KY","1/31/2020",33
394669,44,"Hartford, CT","Msa","CT","1/31/2020",53
395022,45,"Richmond, VA","Msa","VA","1/31/2020",23
394910,46,"New Orleans, LA","Msa","LA","1/31/2020",42
394425,47,"Buffalo, NY","Msa","NY","1/31/2020",35
395012,48,"Raleigh, NC","Msa","NC","1/31/2020",13
394388,49,"Birmingham, AL","Msa","AL","1/31/2020",20
395053,50,"Salt Lake City, UT","Msa","UT","1/31/2020",10
395031,51,"Rochester, NY","Msa","NY","1/31/2020",29
394640,52,"Grand Rapids, MI","Msa","MI","1/31/2020",35
395167,53,"Tucson, AZ","Msa","AZ","1/31/2020",17
395169,55,"Tulsa, OK","Msa","OK","1/31/2020",35
394619,56,"Fresno, CA","Msa","CA","1/31/2020",28
395238,57,"Worcester, MA","Msa","MA","1/31/2020",28
394415,58,"Stamford, CT","Msa","CT","1/31/2020",62
394312,59,"Albuquerque, NM","Msa","NM","1/31/2020",22
394308,60,"Albany, NY","Msa","NY","1/31/2020",58
394938,61,"Omaha, NE","Msa","NE","1/31/2020",47
394908,62,"New Haven, CT","Msa","CT","1/31/2020",40
394357,63,"Bakersfield, CA","Msa","CA","1/31/2020",66
394753,64,"Knoxville, TN","Msa","TN","1/31/2020",28
394653,65,"Greenville, SC","Msa","SC","1/31/2020",28
394952,66,"Ventura, CA","Msa","CA","1/31/2020",25
394318,67,"Allentown, PA","Msa","PA","1/31/2020",67
394561,68,"El Paso, TX","Msa","TX","1/31/2020",NA
394367,69,"Baton Rouge, LA","Msa","LA","1/31/2020",72
394521,70,"Dayton, OH","Msa","OH","1/31/2020",18
394843,71,"McAllen, TX","Msa","TX","1/31/2020",78
394486,72,"Columbia, SC","Msa","SC","1/31/2020",55
394648,73,"Greensboro, NC","Msa","NC","1/31/2020",19
394304,74,"Akron, OH","Msa","OH","1/31/2020",53
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","1/31/2020",39
394798,76,"Little Rock, AR","Msa","AR","1/31/2020",61
395134,77,"Stockton, CA","Msa","CA","1/31/2020",27
394457,78,"Charleston, SC","Msa","SC","1/31/2020",40
395143,79,"Syracuse, NY","Msa","NY","1/31/2020",59
394484,80,"Colorado Springs, CO","Msa","CO","1/31/2020",19
395235,81,"Winston-Salem, NC","Msa","NC","1/31/2020",15
395224,82,"Wichita, KS","Msa","KS","1/31/2020",26
395115,83,"Springfield, MA","Msa","MA","1/31/2020",36
394440,84,"Fort Myers, FL","Msa","FL","1/31/2020",56
394399,85,"Boise City, ID","Msa","ID","1/31/2020",21
395160,86,"Toledo, OH","Msa","OH","1/31/2020",43
394816,87,"Madison, WI","Msa","WI","1/31/2020",68
394766,88,"Lakeland, FL","Msa","FL","1/31/2020",34
394931,89,"Ogden, UT","Msa","UT","1/31/2020",16
394528,90,"Daytona Beach, FL","Msa","FL","1/31/2020",43
394531,91,"Des Moines, IA","Msa","IA","1/31/2020",67
394711,92,"Jackson, MS","Msa","MS","1/31/2020",48
394352,94,"Augusta, GA","Msa","GA","1/31/2020",38
394666,96,"Harrisburg, PA","Msa","PA","1/31/2020",26
395006,100,"Provo, UT","Msa","UT","1/31/2020",17
394602,159,"Fort Collins, CO","Msa","CO","1/31/2020",20
394913,1,"New York, NY","Msa","NY","2/29/2020",55
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","2/29/2020",14
394463,3,"Chicago, IL","Msa","IL","2/29/2020",22
394514,4,"Dallas-Fort Worth, TX","Msa","TX","2/29/2020",31
394974,5,"Philadelphia, PA","Msa","PA","2/29/2020",15
394692,6,"Houston, TX","Msa","TX","2/29/2020",25
395209,7,"Washington, DC","Msa","DC","2/29/2020",9
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","2/29/2020",39
394347,9,"Atlanta, GA","Msa","GA","2/29/2020",21
394404,10,"Boston, MA","Msa","MA","2/29/2020",9
395057,11,"San Francisco, CA","Msa","CA","2/29/2020",13
394532,12,"Detroit, MI","Msa","MI","2/29/2020",21
395025,13,"Riverside, CA","Msa","CA","2/29/2020",21
394976,14,"Phoenix, AZ","Msa","AZ","2/29/2020",17
395078,15,"Seattle, WA","Msa","WA","2/29/2020",6
394865,16,"Minneapolis-St Paul, MN","Msa","MN","2/29/2020",20
395056,17,"San Diego, CA","Msa","CA","2/29/2020",13
395121,18,"St. Louis, MO","Msa","MO","2/29/2020",14
395148,19,"Tampa, FL","Msa","FL","2/29/2020",19
394358,20,"Baltimore, MD","Msa","MD","2/29/2020",20
394530,21,"Denver, CO","Msa","CO","2/29/2020",6
394982,22,"Pittsburgh, PA","Msa","PA","2/29/2020",21
394998,23,"Portland, OR","Msa","OR","2/29/2020",8
394458,24,"Charlotte, NC","Msa","NC","2/29/2020",11
395045,25,"Sacramento, CA","Msa","CA","2/29/2020",9
395055,26,"San Antonio, TX","Msa","TX","2/29/2020",40
394943,27,"Orlando, FL","Msa","FL","2/29/2020",17
394466,28,"Cincinnati, OH","Msa","OH","2/29/2020",9
394475,29,"Cleveland, OH","Msa","OH","2/29/2020",35
394735,30,"Kansas City, MO","Msa","MO","2/29/2020",11
394775,31,"Las Vegas, NV","Msa","NV","2/29/2020",21
394492,32,"Columbus, OH","Msa","OH","2/29/2020",6
394705,33,"Indianapolis, IN","Msa","IN","2/29/2020",11
395059,34,"San Jose, CA","Msa","CA","2/29/2020",11
394355,35,"Austin, TX","Msa","TX","2/29/2020",9
395194,36,"Virginia Beach, VA","Msa","VA","2/29/2020",66
394902,37,"Nashville, TN","Msa","TN","2/29/2020",31
395005,38,"Providence, RI","Msa","RI","2/29/2020",26
394862,39,"Milwaukee, WI","Msa","WI","2/29/2020",55
394714,40,"Jacksonville, FL","Msa","FL","2/29/2020",21
394849,41,"Memphis, TN","Msa","TN","2/29/2020",11
394935,42,"Oklahoma City, OK","Msa","OK","2/29/2020",17
394807,43,"Louisville-Jefferson County, KY","Msa","KY","2/29/2020",15
394669,44,"Hartford, CT","Msa","CT","2/29/2020",26
395022,45,"Richmond, VA","Msa","VA","2/29/2020",11
394910,46,"New Orleans, LA","Msa","LA","2/29/2020",28
394425,47,"Buffalo, NY","Msa","NY","2/29/2020",17
395012,48,"Raleigh, NC","Msa","NC","2/29/2020",7
394388,49,"Birmingham, AL","Msa","AL","2/29/2020",14
395053,50,"Salt Lake City, UT","Msa","UT","2/29/2020",6
395031,51,"Rochester, NY","Msa","NY","2/29/2020",16
394640,52,"Grand Rapids, MI","Msa","MI","2/29/2020",12
395167,53,"Tucson, AZ","Msa","AZ","2/29/2020",11
395169,55,"Tulsa, OK","Msa","OK","2/29/2020",26
394619,56,"Fresno, CA","Msa","CA","2/29/2020",14
395238,57,"Worcester, MA","Msa","MA","2/29/2020",12
394415,58,"Stamford, CT","Msa","CT","2/29/2020",26
394312,59,"Albuquerque, NM","Msa","NM","2/29/2020",9
394308,60,"Albany, NY","Msa","NY","2/29/2020",30
394938,61,"Omaha, NE","Msa","NE","2/29/2020",25
394908,62,"New Haven, CT","Msa","CT","2/29/2020",23
394357,63,"Bakersfield, CA","Msa","CA","2/29/2020",25
394753,64,"Knoxville, TN","Msa","TN","2/29/2020",13
394653,65,"Greenville, SC","Msa","SC","2/29/2020",19
394952,66,"Ventura, CA","Msa","CA","2/29/2020",14
394318,67,"Allentown, PA","Msa","PA","2/29/2020",51
394561,68,"El Paso, TX","Msa","TX","2/29/2020",NA
394367,69,"Baton Rouge, LA","Msa","LA","2/29/2020",48
394521,70,"Dayton, OH","Msa","OH","2/29/2020",8
394843,71,"McAllen, TX","Msa","TX","2/29/2020",65
394486,72,"Columbia, SC","Msa","SC","2/29/2020",25
394648,73,"Greensboro, NC","Msa","NC","2/29/2020",10
394304,74,"Akron, OH","Msa","OH","2/29/2020",36
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","2/29/2020",29
394798,76,"Little Rock, AR","Msa","AR","2/29/2020",60
395134,77,"Stockton, CA","Msa","CA","2/29/2020",13
394457,78,"Charleston, SC","Msa","SC","2/29/2020",22
395143,79,"Syracuse, NY","Msa","NY","2/29/2020",27
394484,80,"Colorado Springs, CO","Msa","CO","2/29/2020",10
395235,81,"Winston-Salem, NC","Msa","NC","2/29/2020",9
395224,82,"Wichita, KS","Msa","KS","2/29/2020",19
395115,83,"Springfield, MA","Msa","MA","2/29/2020",15
394440,84,"Fort Myers, FL","Msa","FL","2/29/2020",44
394399,85,"Boise City, ID","Msa","ID","2/29/2020",7
395160,86,"Toledo, OH","Msa","OH","2/29/2020",15
394816,87,"Madison, WI","Msa","WI","2/29/2020",35
394766,88,"Lakeland, FL","Msa","FL","2/29/2020",22
394931,89,"Ogden, UT","Msa","UT","2/29/2020",13
394528,90,"Daytona Beach, FL","Msa","FL","2/29/2020",32
394531,91,"Des Moines, IA","Msa","IA","2/29/2020",41
394711,92,"Jackson, MS","Msa","MS","2/29/2020",26
394352,94,"Augusta, GA","Msa","GA","2/29/2020",22
394666,96,"Harrisburg, PA","Msa","PA","2/29/2020",15
395006,100,"Provo, UT","Msa","UT","2/29/2020",11
394602,159,"Fort Collins, CO","Msa","CO","2/29/2020",11
394913,1,"New York, NY","Msa","NY","3/31/2020",43
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","3/31/2020",12
394463,3,"Chicago, IL","Msa","IL","3/31/2020",18
394514,4,"Dallas-Fort Worth, TX","Msa","TX","3/31/2020",26
394974,5,"Philadelphia, PA","Msa","PA","3/31/2020",11
394692,6,"Houston, TX","Msa","TX","3/31/2020",20
395209,7,"Washington, DC","Msa","DC","3/31/2020",6
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","3/31/2020",36
394347,9,"Atlanta, GA","Msa","GA","3/31/2020",14
394404,10,"Boston, MA","Msa","MA","3/31/2020",7
395057,11,"San Francisco, CA","Msa","CA","3/31/2020",12
394532,12,"Detroit, MI","Msa","MI","3/31/2020",12
395025,13,"Riverside, CA","Msa","CA","3/31/2020",16
394976,14,"Phoenix, AZ","Msa","AZ","3/31/2020",12
395078,15,"Seattle, WA","Msa","WA","3/31/2020",5
394865,16,"Minneapolis-St Paul, MN","Msa","MN","3/31/2020",15
395056,17,"San Diego, CA","Msa","CA","3/31/2020",10
395121,18,"St. Louis, MO","Msa","MO","3/31/2020",7
395148,19,"Tampa, FL","Msa","FL","3/31/2020",14
394358,20,"Baltimore, MD","Msa","MD","3/31/2020",12
394530,21,"Denver, CO","Msa","CO","3/31/2020",5
394982,22,"Pittsburgh, PA","Msa","PA","3/31/2020",13
394998,23,"Portland, OR","Msa","OR","3/31/2020",6
394458,24,"Charlotte, NC","Msa","NC","3/31/2020",7
395045,25,"Sacramento, CA","Msa","CA","3/31/2020",7
395055,26,"San Antonio, TX","Msa","TX","3/31/2020",33
394943,27,"Orlando, FL","Msa","FL","3/31/2020",12
394466,28,"Cincinnati, OH","Msa","OH","3/31/2020",5
394475,29,"Cleveland, OH","Msa","OH","3/31/2020",21
394735,30,"Kansas City, MO","Msa","MO","3/31/2020",5
394775,31,"Las Vegas, NV","Msa","NV","3/31/2020",12
394492,32,"Columbus, OH","Msa","OH","3/31/2020",4
394705,33,"Indianapolis, IN","Msa","IN","3/31/2020",5
395059,34,"San Jose, CA","Msa","CA","3/31/2020",10
394355,35,"Austin, TX","Msa","TX","3/31/2020",6
395194,36,"Virginia Beach, VA","Msa","VA","3/31/2020",51
394902,37,"Nashville, TN","Msa","TN","3/31/2020",34
395005,38,"Providence, RI","Msa","RI","3/31/2020",19
394862,39,"Milwaukee, WI","Msa","WI","3/31/2020",30
394714,40,"Jacksonville, FL","Msa","FL","3/31/2020",17
394849,41,"Memphis, TN","Msa","TN","3/31/2020",8
394935,42,"Oklahoma City, OK","Msa","OK","3/31/2020",13
394807,43,"Louisville-Jefferson County, KY","Msa","KY","3/31/2020",7
394669,44,"Hartford, CT","Msa","CT","3/31/2020",13
395022,45,"Richmond, VA","Msa","VA","3/31/2020",6
394910,46,"New Orleans, LA","Msa","LA","3/31/2020",18
394425,47,"Buffalo, NY","Msa","NY","3/31/2020",13
395012,48,"Raleigh, NC","Msa","NC","3/31/2020",5
394388,49,"Birmingham, AL","Msa","AL","3/31/2020",10
395053,50,"Salt Lake City, UT","Msa","UT","3/31/2020",6
395031,51,"Rochester, NY","Msa","NY","3/31/2020",11
394640,52,"Grand Rapids, MI","Msa","MI","3/31/2020",6
395167,53,"Tucson, AZ","Msa","AZ","3/31/2020",8
395169,55,"Tulsa, OK","Msa","OK","3/31/2020",17
394619,56,"Fresno, CA","Msa","CA","3/31/2020",10
395238,57,"Worcester, MA","Msa","MA","3/31/2020",7
394415,58,"Stamford, CT","Msa","CT","3/31/2020",21
394312,59,"Albuquerque, NM","Msa","NM","3/31/2020",6
394308,60,"Albany, NY","Msa","NY","3/31/2020",14
394938,61,"Omaha, NE","Msa","NE","3/31/2020",9
394908,62,"New Haven, CT","Msa","CT","3/31/2020",12
394357,63,"Bakersfield, CA","Msa","CA","3/31/2020",24
394753,64,"Knoxville, TN","Msa","TN","3/31/2020",7
394653,65,"Greenville, SC","Msa","SC","3/31/2020",12
394952,66,"Ventura, CA","Msa","CA","3/31/2020",11
394318,67,"Allentown, PA","Msa","PA","3/31/2020",28
394561,68,"El Paso, TX","Msa","TX","3/31/2020",NA
394367,69,"Baton Rouge, LA","Msa","LA","3/31/2020",34
394521,70,"Dayton, OH","Msa","OH","3/31/2020",6
394843,71,"McAllen, TX","Msa","TX","3/31/2020",46
394486,72,"Columbia, SC","Msa","SC","3/31/2020",40
394648,73,"Greensboro, NC","Msa","NC","3/31/2020",7
394304,74,"Akron, OH","Msa","OH","3/31/2020",22
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","3/31/2020",30
394798,76,"Little Rock, AR","Msa","AR","3/31/2020",27
395134,77,"Stockton, CA","Msa","CA","3/31/2020",8
394457,78,"Charleston, SC","Msa","SC","3/31/2020",17
395143,79,"Syracuse, NY","Msa","NY","3/31/2020",17
394484,80,"Colorado Springs, CO","Msa","CO","3/31/2020",7
395235,81,"Winston-Salem, NC","Msa","NC","3/31/2020",6
395224,82,"Wichita, KS","Msa","KS","3/31/2020",9
395115,83,"Springfield, MA","Msa","MA","3/31/2020",9
394440,84,"Fort Myers, FL","Msa","FL","3/31/2020",45
394399,85,"Boise City, ID","Msa","ID","3/31/2020",5
395160,86,"Toledo, OH","Msa","OH","3/31/2020",11
394816,87,"Madison, WI","Msa","WI","3/31/2020",23
394766,88,"Lakeland, FL","Msa","FL","3/31/2020",18
394931,89,"Ogden, UT","Msa","UT","3/31/2020",5
394528,90,"Daytona Beach, FL","Msa","FL","3/31/2020",22
394531,91,"Des Moines, IA","Msa","IA","3/31/2020",24
394711,92,"Jackson, MS","Msa","MS","3/31/2020",23
394352,94,"Augusta, GA","Msa","GA","3/31/2020",21
394666,96,"Harrisburg, PA","Msa","PA","3/31/2020",8
395006,100,"Provo, UT","Msa","UT","3/31/2020",5
394602,159,"Fort Collins, CO","Msa","CO","3/31/2020",6
394913,1,"New York, NY","Msa","NY","4/30/2020",46
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","4/30/2020",17
394463,3,"Chicago, IL","Msa","IL","4/30/2020",24
