RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
395022,45,"Richmond, VA",Msa,VA,226710,226627,225674,224176,223786,220862,218669,217430,216495,212964,211678,209244,210748,208226,207594,205467,201203,200669,201431,201740,201946,204944,205905,205767,204226,202996,201608,203139,205223,207607,207061,205857,202702,202353,199128,201588,198827,197997,194794,193979,195567,195928,194944,191452,192467,189219,190161,187905,193466,194607,198646,201099,199480,195863,192453,198028,199455,202912,202894,204495,204075,203718,205244,204986,206291,208765,212190,209769,208794,207913,209100,210655,210871,212130,212047,210261,211873,212898,214892,215004,215963,215365,215042,213706,214516,216955,216106,218104,217881,218380,219149,219790,221710,223173,223841,224771,224686,225192,226448,227315,226916,227461,229736,232999,232094,231076,232082,234459,234923,233638,234825,236756,238944,240546,238091,237572,239476,244390,247371,246225,246285,245708,246917,247040,247241,245124,244270,245639,246437,247676,247936,251360,253757,256448,258019,258395,261894,261437,262721,262498,265535,267027,265978,266377,267969,272945,271345,272079,274286,278797,282229,285504,286330,287636,291715,294120,296068,295646,300386
394910,46,"New Orleans, LA",Msa,LA,168521,168621,168164,166917,166467,166664,166890,165698,165616,164676,164639,163416,163837,163404,164458,166346,165478,165164,162285,162716,160509,161852,161649,164403,164039,163699,161007,159955,161961,161380,164638,164943,167845,166648,166414,163342,161327,160182,162089,161018,158885,157689,157348,158804,158124,157221,156315,157284,160221,159689,159157,157904,159894,161303,161581,159762,159387,163186,164019,162804,160950,164153,167792,169863,169644,169343,169695,169073,169435,168695,169850,171211,169949,168428,166183,166357,166432,167392,167343,170536,171293,171144,169068,170004,172720,173762,173433,173488,174390,173894,175101,174080,176210,174323,176887,176725,179328,179881,179456,178315,176970,178734,178334,180805,177963,181850,181523,184911,183072,184829,186549,189344,190137,189626,190750,189822,194094,194916,195872,193266,192623,193447,195100,196456,197978,198851,197835,198398,197537,197678,200518,202861,204928,204836,207540,210300,211705,212500,214210,216620,218914,221409,221391,219992,219995,221162,222702,221697,223761,225824,227984,229502,230906,232109,234025,237798,240479,242998,243862
394425,47,"Buffalo, NY",Msa,NY,115641,115852,115247,114802,114643,114015,114995,114457,113252,109987,109486,112575,114369,115784,115830,116954,116771,115991,114117,115527,118517,123067,124186,121285,120151,118125,119748,120072,121553,125038,127177,127425,125942,126795,126996,125632,123333,122366,123083,122349,123289,124263,123779,122183,121887,120364,121009,122557,123584,125554,125257,126178,124359,122705,123268,126564,127889,128806,127681,127774,127856,128111,128455,129715,130388,130671,129742,128622,128098,127759,128264,128811,128531,129254,127934,127765,128318,129756,131023,129925,130258,129555,129609,128873,132099,131756,133032,131353,132206,131854,131360,132190,132556,135368,137372,138896,136666,134453,135061,136570,138420,137814,139460,139628,141143,140307,139942,139940,141235,144560,146297,146153,144971,146178,147209,148389,148441,149839,150581,151111,150800,150787,149343,151975,153570,155683,154065,155787,155230,155725,156597,158790,160219,159392,162721,163016,166497,163236,163568,162757,164790,166360,168974,170998,173333,175197,172579,170216,174437,178487,181645,184395,186359,188040,188918,189751,190941,193568,198042
395012,48,"Raleigh, NC",Msa,NC,205531,206705,208817,209069,207297,204281,203757,202026,201619,197847,198402,198080,200072,194935,186812,185231,184924,186408,185470,184792,186300,190909,189316,189451,191542,194536,199106,197260,198964,201119,201693,204266,200504,200670,199964,198341,196401,194597,196297,198499,197809,195772,194781,194652,196132,193589,194622,195057,201458,202905,203338,200821,199706,199818,199762,203956,204616,206990,202745,204273,203020,206225,205079,207712,209649,211322,213996,211152,215444,216094,221455,219573,219402,218133,218231,218987,219649,221735,221716,222704,220616,221167,222328,227263,228048,228931,230962,232990,234671,234011,234892,236573,236826,236145,235588,235385,237724,239123,242012,243041,245028,247538,250430,250930,252493,255614,256998,258496,259279,262897,263863,264553,264538,264626,265887,267623,271392,271559,274440,274433,276649,276271,277476,279138,279871,280791,279497,281482,281246,285434,286833,288924,288550,288420,288359,288401,292826,294173,296864,301069,303732,305988,306984,308501,308429,307006,303047,301522,312437,314807,317384,318243,321050,322701,326107,329374,334672,341388,349854
394388,49,"Birmingham, AL",Msa,AL,156702,156476,155884,155012,152505,151136,148867,149516,149205,147645,147700,149335,149723,149890,150272,153558,156379,157138,157257,155454,155756,157851,158626,157054,155377,154753,154858,151754,152583,154256,158023,159966,159567,158957,156815,156418,155089,155814,155802,154505,154655,155011,157883,156543,157577,157589,161188,161541,164842,164782,169164,172415,173455,174659,173646,177451,178476,182574,182916,189632,190754,195856,194029,197386,197531,195488,195324,195685,198329,196271,196580,191261,189671,184779,186520,184717,188062,190797,191463,188825,187049,188379,188893,189325,187999,189719,186942,186259,182005,179954,177771,177165,176951,175938,175937,177795,180738,180126,180974,180937,181786,181322,181551,183310,182526,184062,182624,181910,181093,182519,183379,182250,183389,185738,187643,187676,188486,188224,189498,190122,189757,190879,192632,196554,196167,196622,196490,197849,199238,200700,201735,200828,202041,204111,207003,205912,208614,205402,207299,208008,213884,213778,216000,219699,223176,221689,219022,216043,222720,227395,228702,230825,229086,231926,233037,234115,234642,238179,242135
395053,50,"Salt Lake City, UT",Msa,UT,229547,230493,228844,226895,224012,223687,224373,226354,225649,224655,222507,222560,221856,220591,218622,215441,213824,211978,209931,206209,206759,208894,210789,209224,207038,203308,206345,210546,215708,214947,212182,208215,203848,198100,195382,193098,191549,189494,187282,188474,185164,183451,181717,182998,182748,182329,181643,182477,186408,189578,189745,186822,189072,192381,198036,201157,205059,206847,209038,210646,214455,217015,221745,222267,223044,222702,222302,221940,222463,224329,227523,229544,228079,226468,223734,227905,229871,233074,233169,234603,235804,238669,237186,237656,237385,241371,244300,244738,244342,245037,247437,249186,250162,248667,251706,251427,254739,253336,256323,259059,262852,264232,264339,265139,267600,272224,273879,276528,278719,283804,285208,285068,285392,286982,290495,294621,298452,300263,301316,305880,307537,309901,309655,312384,313657,314460,318283,319849,318683,318582,319553,320890,321965,325729,330932,333903,337290,339649,339589,343483,346020,351549,354073,356882,356753,354229,353870,356289,369211,375086,381694,387630,395959,401897,409993,417299,427852,439121,449105
395031,51,"Rochester, NY",Msa,NY,116460,117595,118618,118817,119312,119294,119241,118903,119479,119181,119566,119832,121206,119195,118505,118837,119267,118836,119425,120336,120445,120252,120279,121244,123080,124460,123963,123606,123277,124599,124265,123081,122509,124365,124651,122991,120970,121684,122152,122834,121105,121484,121858,125256,125582,125728,124472,124618,124807,124023,124821,123939,125966,127081,129805,128116,127402,126122,126712,128766,130510,130918,129924,130625,132421,131519,128709,126609,127848,128861,129721,129394,129202,129634,129359,129598,127004,127529,128399,132403,131191,131730,130664,130913,129871,130028,131329,132700,133581,133379,133597,132899,135009,133788,134683,133167,134574,133506,134615,134403,135999,136771,136934,138238,138566,140653,140335,140581,140075,140389,139409,138948,139339,139814,140796,138741,138829,138741,141196,143032,143987,146044,146223,147339,145679,144970,145012,146542,146549,146321,146831,147412,147121,147386,150556,152279,154168,152309,151191,151349,152774,156693,157912,161781,162796,162548,158198,156779,162623,166541,169598,171881,173680,173730,175128,174733,177232,180322,185606
394640,52,"Grand Rapids, MI",Msa,MI,131934,132571,133005,132170,132315,130239,128376,127007,127123,126591,124785,122707,124363,122558,121008,121111,120480,121887,122402,122465,121269,119803,119781,122419,123761,122789,121787,120627,119558,119742,121999,122898,122020,122476,125498,124285,122990,122073,121583,122263,120721,120606,117959,118358,120449,123823,121752,121130,119627,121238,123488,124104,125965,125331,126943,127536,128741,127386,127749,128622,131192,132542,132491,132662,133234,134073,134126,133832,134533,134234,135053,134585,135511,135397,136016,137976,138385,140551,141348,141865,140153,141484,142570,144934,145256,146273,147129,147499,149566,150228,150567,151057,152835,154315,155261,154383,154834,155957,158334,159668,160370,160635,163432,165956,168234,167460,168712,170775,173878,174774,175082,174985,175578,176901,177369,179488,180321,184257,184166,186000,185013,186876,188040,190190,192119,193690,194970,194906,195777,197886,199747,199982,201318,204497,207098,207107,208253,207504,209339,210070,213673,216029,219684,222521,221454,218897,216885,220754,226229,229814,231941,235739,237275,238661,239949,242320,247733,253034,258415
395167,53,"Tucson, AZ",Msa,AZ,211584,209348,207371,206554,205618,202123,201013,197712,196586,192746,192646,191246,190095,188370,186688,183111,179304,178609,175956,174769,171259,174132,172334,172040,168334,167934,167014,167714,168360,170253,168855,170898,171534,168048,162930,157699,157947,156327,155012,151347,149770,146178,146347,144085,143324,142004,143627,147198,149259,150469,150868,151908,152700,156000,156991,158706,159824,161949,163820,163744,164541,164594,165762,165769,166909,166359,166906,169170,169384,171001,169733,171341,171173,172605,174269,177603,177428,177712,177698,175940,174965,173470,175724,176909,176640,176359,173843,173854,175259,178031,179690,180146,182356,183296,182994,181072,181361,181931,185086,186049,188711,186084,185076,184433,185521,187548,190504,194015,195878,196482,198400,199224,197650,199638,201719,205212,205487,204321,203788,203009,206226,207836,207247,206387,208709,211466,213110,216018,217266,221350,219559,220064,218471,221685,224521,226550,226737,225921,226732,226079,230155,230160,235366,235082,237385,235199,234694,237174,245764,249733,253344,257972,260487,265030,268384,275009,280193,287054,293438
753924,54,"Urban Honolulu, HI",Msa,HI,419061,414282,423724,414760,422654,411046,413459,411519,423060,415166,408148,409575,418103,426960,414772,417669,404936,413332,416516,423261,414157,426830,434015,434975,424510,419733,426874,445009,456186,469577,458943,448372,436852,437798,444415,443406,437813,443993,427853,423584,411404,412648,418757,431952,439920,434072,432689,431080,440849,437339,446934,449453,444503,444017,446956,452130,450830,446203,447922,447532,457489,451621,461745,456108,477038,473517,476846,458954,464381,469789,482709,494157,490227,499828,499895,508457,499279,502291,494727,520435,517663,548187,526615,524329,506355,509508,502985,501135,513736,526643,536372,523418,525523,516829,541576,546683,565559,566106,571141,572122,564953,556845,555887,563283,573189,570587,566197,562928,564670,563158,573527,578311,581952,584236,593760,599873,599072,587124,580327,569239,564366,570455,569256,571344,570809,573937,576200,575507,567772,575747,572654,589612,586076,586181,585475,594260,602416,596964,586545,584417,586941,584572,590566,606304,623327,624255,612232,598026,606780,612907,621370,625212,630506,634492,636626,622913,616761,619173,632942
395169,55,"Tulsa, OK",Msa,OK,124208,125846,126792,127280,127667,127382,127997,126953,128026,127500,128837,129024,130029,128982,127423,126728,124920,125349,125622,126623,125228,126457,125492,126910,129067,129149,130060,130534,131837,132246,130172,131836,132082,132764,131603,129769,128077,124900,125735,126558,130532,130835,132856,131767,132547,130306,131095,129800,131610,134906,135511,135637,133286,134186,135867,136693,137916,140672,140729,143298,143379,143765,143452,142940,143622,144918,143607,143363,142455,143040,143734,143396,143242,144004,143695,145768,146649,145114,146227,147020,150666,149661,150161,149189,151347,150161,151999,149342,149281,149114,149767,150257,147442,146457,146497,148506,148581,149412,149416,152537,152833,154575,153137,153506,154361,157041,157472,157005,156522,157831,158196,159278,159413,160036,160578,161334,162283,162398,163564,164359,164658,163705,163028,161493,162653,163127,165992,167094,166495,166549,164737,166404,167594,171496,174046,174639,172850,170506,170048,171579,175555,179945,184618,185963,186099,185575,185830,188618,193866,198353,200540,202072,202612,202790,203634,205617,208915,211696,214466
394619,56,"Fresno, CA",Msa,CA,253943,248466,245627,238795,232717,225501,219524,214226,212184,208353,206336,201463,197972,195819,193124,193358,194609,196148,196638,197518,191652,189989,185404,189137,182182,183107,178505,178638,175564,175816,176317,173984,174886,170898,171159,166057,167511,164285,165070,165268,166541,164965,160980,159947,160234,165797,166693,166287,165575,168024,167900,166703,165630,168103,171355,170901,172606,171469,177770,178951,184054,184189,190646,195184,200154,201147,200766,206890,210660,213102,209678,213367,215225,217504,213853,213292,213566,216665,220761,219031,217918,220836,225110,226492,224616,226841,229321,230865,231011,229659,228714,230980,232880,234619,233092,234594,236141,236807,237844,238098,239408,241450,244157,245695,245681,245173,244552,245986,247254,250658,252999,256770,260046,263299,263314,264861,266515,267368,271671,269862,272136,270328,272579,272876,272832,270760,271848,271647,274697,276420,277525,282168,282519,283821,280197,279415,281997,286425,288890,292140,293531,296810,297721,297191,297312,296303,299511,301596,308583,309788,311904,314368,316885,318815,322201,326198,331005,337005,341501
395238,57,"Worcester, MA",Msa,MA,237301,232908,233190,233398,232482,227782,223726,221444,220561,220537,219420,217906,214408,216864,211641,210582,208792,213166,213141,212558,214417,217490,219597,220581,219773,221428,224336,219920,220286,220194,226282,228203,223343,213653,210020,207830,211458,207510,207317,209226,209203,206164,202304,201805,200955,203209,200432,202588,199468,202892,204178,206398,204262,202256,201276,202316,206750,208247,213921,211970,215399,213958,215777,215300,219153,221884,222691,220378,219922,222818,222255,225398,222669,225881,223889,224549,223524,222905,223257,225022,225475,225441,226688,228290,230401,228125,229220,228515,228780,229947,232656,233861,233447,232118,231381,230238,229953,229920,230308,234093,237031,240517,240994,241182,242693,242764,247633,248979,252665,254251,254751,253601,254688,253352,255753,256576,260779,261994,260528,260389,259988,261076,265416,267327,267530,266652,263544,265179,262131,266663,268363,269886,269605,269662,271208,271724,274419,273780,277615,279348,284368,284904,288141,290996,296409,299625,297387,301422,306664,313023,316646,320217,323019,326399,329623,333250,336001,340200,347343
394415,58,"Stamford, CT",Msa,CT,451816,452760,448369,447957,437971,430559,423766,415440,407821,390791,386116,381835,392982,384515,384559,377230,379295,382427,390722,398211,406132,423564,427188,428582,421574,417540,409109,412986,421988,426333,418968,423958,426128,426894,420307,418902,416247,415869,424987,415569,411680,404227,403987,384264,365808,365132,376154,383420,387444,390021,388614,391386,386698,386576,386053,397195,409954,399882,393638,386874,393066,395477,396130,401519,397591,399098,397499,397655,394205,405233,404283,403417,395547,395678,400017,398773,412337,409835,404317,399885,403066,402427,400300,397483,408747,414676,416159,413137,401370,399009,408123,408059,409003,395631,399974,402509,396394,387934,379739,382293,385237,391263,392879,397609,395929,406067,405562,409305,408258,412650,411047,401799,397868,404545,407444,409509,405483,405978,410588,407689,408556,400179,405284,409809,412734,399160,390516,390536,399546,400765,393445,392481,391812,398529,397445,400679,395623,393346,383483,388852,389579,407720,408869,418482,419815,427177,431598,437415,448165,462787,482207,486492,491860,487221,499526,504641,515897,521345,530502
394312,59,"Albuquerque, NM",Msa,NM,188701,189030,189857,189835,187632,185089,183316,181511,180950,179673,180022,180104,181048,178512,175741,173212,173278,173541,173297,173531,172488,173242,171387,171903,172362,173557,172423,173023,174256,176169,177198,177204,177008,174583,173050,168184,167116,162839,162928,163284,163514,162850,161948,161858,161178,162623,163653,164770,164666,166221,168341,165722,163007,162329,163917,165534,164554,163102,163170,166950,168320,168660,164880,166068,168926,171997,171209,169334,170659,173307,175087,171992,171002,171564,172407,175120,174543,174190,173104,174005,176004,175105,174223,174207,175050,175026,177538,176553,178035,176288,178048,178607,177993,178174,176882,178789,179311,181489,182100,182255,181522,182583,184275,184224,185191,186498,189048,188912,187926,187706,186931,188034,188879,191616,192158,194431,192716,192016,191804,193685,197407,197410,198329,197547,199032,198215,197253,198054,200885,204588,205399,205788,206836,211754,216013,218116,216506,215457,216988,219516,221899,223529,225760,228655,229325,228421,226874,230756,237623,243007,247190,249952,252675,255475,259220,262585,267205,272079,277706
394308,60,"Albany, NY",Msa,NY,175859,175067,174578,176383,178127,177828,175859,174645,176033,176438,174558,173554,173261,175011,175185,173383,171173,170131,170226,169764,169545,169595,173401,175684,177329,175804,175875,174155,174031,176843,180585,184151,179851,179407,176597,174579,172777,172219,172656,173049,171879,169706,170163,169005,172766,171606,172659,172887,173300,175493,176285,178508,178442,179263,177734,179441,180128,178256,177479,177231,179696,177895,177697,177751,180163,179481,179542,176950,173947,177180,180549,183177,180721,177147,176848,177013,179267,179360,177441,177638,180725,182032,180796,178432,178566,181994,180496,179529,175921,178013,179492,180642,178953,178038,176744,178127,178273,181855,182990,183668,181843,180338,182226,182803,184950,184309,184791,182143,181013,177751,179614,181339,185047,185757,185437,185030,185942,184878,186069,187957,194230,196595,196134,192887,194079,193387,192676,194033,191508,194694,194041,199220,195873,192937,193679,198048,201771,199223,196389,196461,198883,202185,205321,205947,207519,210519,209297,206617,208731,213189,218045,219962,221768,220775,221285,221028,223286,225207,229049
394938,61,"Omaha, NE",Msa,NE,136623,136693,137115,136807,136052,135022,135275,134319,132886,129280,129010,129687,132383,132219,131643,131794,132376,134838,135028,134621,134281,137146,137820,137941,136282,135535,133874,133152,133216,131029,129423,131638,134670,137973,137260,134839,132571,130659,131984,132721,132633,132231,133080,133331,133475,131133,130474,131826,135479,139286,139194,138874,139180,141199,140673,139324,139263,140629,142918,141522,141415,141502,144728,147768,148184,148610,149960,150464,150262,149021,150210,152062,152358,151106,149649,149634,152071,152940,153173,155245,155659,156678,155144,156839,158558,160974,163004,163010,162302,160889,162045,161925,163962,164962,166699,166730,165961,164155,163674,165363,167210,168410,168369,169400,170795,171079,170382,170344,171524,174878,175423,173601,173466,175156,176929,177911,176489,179524,181149,182649,182881,182185,183884,186704,187166,189159,190939,193264,195576,196775,197960,197318,195391,197340,197503,199615,198744,199091,199623,198896,199584,199278,201448,202550,205516,206701,211085,213116,216028,218247,220598,223882,226628,229920,231776,235400,238557,241490,242599
394908,62,"New Haven, CT",Msa,CT,248810,248291,247156,248307,246263,244119,239612,238998,236125,233351,228543,224760,227924,226054,223171,218609,216364,216944,216970,219629,219459,222068,223184,226586,226231,223347,223684,222912,227127,225730,231014,221384,223953,222329,228426,226696,222520,221671,221144,218407,212530,211535,209181,212213,208483,204653,198280,196876,200194,201686,201267,203135,203188,197907,195519,199946,207816,206992,205864,203992,207493,205101,205039,204305,207717,213054,210909,205447,195903,194806,195883,197132,197171,198076,200608,201601,199997,198688,201408,205373,207749,210856,209682,212527,210690,212660,209701,208914,209938,212136,211054,207376,207550,207219,208588,206920,207227,206892,207712,208658,207571,209231,211467,214871,215162,214257,215518,213906,210405,208533,210780,213379,214777,212387,212597,213444,214132,219208,217351,220527,221326,224192,224592,222742,224823,221837,222240,217912,220145,217692,223439,223002,224858,222736,224865,225480,226210,223800,222976,222787,224649,226953,226010,228113,231858,235773,234344,236245,239595,246750,250781,256512,257984,260702,263540,266341,267643,270486,275926
394357,63,"Bakersfield, CA",Msa,CA,233390,229407,221558,215363,208646,203137,195908,188007,182013,176613,171351,167564,164723,159045,158484,154885,157005,155900,157349,157362,157100,154321,156220,154748,150160,148309,147983,149380,144154,141918,139887,142178,139821,141842,138347,138598,133878,134818,134573,136273,135329,135778,135471,135518,138103,137640,136030,133606,137679,138461,140013,137907,143867,145019,149676,149276,152497,154292,159401,164872,168493,171535,174291,178308,179477,182646,182545,185503,184018,186783,186789,189177,188128,190381,190148,190550,190867,194238,196662,197840,200441,202315,206492,205708,207419,206062,206176,207591,209171,208515,206751,205857,206953,209203,210112,210706,209720,210859,214381,216135,215124,213374,216053,219179,220621,217641,215332,215818,220409,221347,221395,220276,222609,225593,225936,227681,228897,231168,232821,232292,231476,231722,231361,233267,234004,236108,235701,233053,231620,233688,236390,240362,240329,242620,244824,246412,247930,247327,248088,250470,252113,251090,254234,253876,258958,257099,259888,258499,263464,266314,269822,273184,276775,280725,281443,284670,285789,291106,293294
394753,64,"Knoxville, TN",Msa,TN,141987,144484,145130,146298,146331,147321,145944,145133,144515,144019,145333,144703,147118,144079,143832,142037,141024,139773,141086,141932,141698,141586,140660,141437,143468,142170,141924,142057,143445,142662,143569,144848,146479,147148,144545,144868,143822,144968,141631,141364,140810,141734,141205,138441,138441,139553,141200,138769,138415,138145,142940,143362,144890,144987,143403,144124,143187,142341,141951,143216,146797,148873,147976,146625,145518,146655,149175,150135,149561,149140,148484,150211,149534,150083,150507,151967,151923,150835,150325,150172,153097,153465,156280,154159,154472,153964,154811,157442,158562,159192,158437,158741,158285,160018,160700,162646,162739,162779,162836,161341,162144,162896,165383,166476,166996,167845,166582,168016,168720,170812,172236,172878,175472,177669,179126,178472,179443,179734,183850,185972,187807,187305,187174,190241,190176,190016,191814,198095,201358,202405,200224,198584,199476,203731,208074,207901,209739,210997,210838,211959,213579,216984,219376,222884,225824,226361,224897,223611,230054,232819,235940,236697,238238,239608,242592,244872,246517,248844,252591
394653,65,"Greenville, SC",Msa,SC,147936,148767,151807,152500,152312,148759,147245,146062,146575,146975,146280,144454,145644,144277,140277,137649,136664,138829,139118,138368,138776,138760,139651,140967,143471,141549,139136,138961,139240,141796,144138,146599,143726,141283,139764,140667,142103,143203,144025,146903,146431,146342,143724,144033,144355,145359,145700,144515,144979,144011,146594,145022,147332,146691,148079,147720,147986,151063,151462,152510,151810,154033,155460,155530,155402,153412,153064,152499,155288,154914,154488,153299,152653,153750,152144,154038,153490,157526,159968,161403,160727,159248,161062,163238,164245,163124,163673,165577,167479,166683,164397,165678,166661,169341,170471,170742,172227,174097,176271,176009,175898,176500,180089,180175,180242,180171,180425,182573,183780,184425,184888,185499,187670,188362,189053,189585,191216,192506,192954,193713,193400,194546,195503,197307,196465,197744,196886,200606,203515,208295,211109,209786,210022,210564,212443,212681,214778,214211,214328,213356,212889,210697,212575,218154,223690,225294,223346,222137,227133,230023,233317,235461,237555,240242,241013,240918,240472,242670,246999
394952,66,"Ventura, CA",Msa,CA,495437,487870,478261,468228,453041,438843,428065,423906,420327,410524,403023,392077,385690,380956,385551,389324,397798,401241,402115,393177,387648,390773,396658,405284,399723,398749,390062,383940,382662,388281,392405,397778,396456,393715,386769,382061,378269,378374,374866,373764,372605,372065,369863,369175,368402,368103,366181,371775,376098,377541,378202,377541,377478,380022,382028,388868,389680,397969,406238,415033,422531,427415,438032,442893,445871,447896,451436,456213,460980,463111,463446,460203,459558,463105,462612,470872,479372,485572,487844,481635,486369,487945,495196,496387,496490,498533,503201,509030,507472,508541,507672,515527,516256,519399,519017,523211,525908,528205,532395,529624,534314,529476,537215,535206,540971,540073,547664,553889,563154,564515,562619,563191,565231,569953,568308,577697,582902,595555,590558,588312,581808,585869,594429,596273,594076,594457,600971,600858,598960,587964,589500,589976,597124,599732,592733,592738,593710,593342,592981,591842,597986,604904,615096,620385,617818,614411,616230,628073,644794,653811,661752,673078,680707,691081,696746,706672,720685,736196,752004
394318,67,"Allentown, PA",Msa,PA,202866,202454,202946,200892,202046,200801,200958,200060,198248,195350,190763,190332,191010,191615,188789,188521,183260,183342,183255,183858,185046,187163,190556,191448,193182,189365,188223,188636,192143,190872,187331,184604,183999,183368,185364,182232,180009,177647,177815,178802,175671,176377,175646,176249,175154,176325,174001,171659,170299,173951,177019,173485,170789,168596,171841,173354,171656,169812,169861,171761,175177,174868,173910,173934,178331,180445,180187,176287,179651,179859,180796,181310,179095,179168,174597,176199,174667,174780,174902,178303,176345,173873,171825,172954,173785,173297,176914,179065,178054,176713,174581,174472,173902,177065,179141,178812,178535,178184,178100,176949,177063,178183,177380,178144,179121,179167,179401,178677,179998,179512,179905,179418,181406,182000,184572,183645,185000,187001,186835,187845,186824,190469,191102,191727,192755,191228,192970,192708,194996,195214,195771,195279,196391,196525,198988,200387,202955,205177,202696,201463,200070,199861,204486,209899,216547,218476,217711,215731,219337,221855,226024,230800,234239,237780,238041,238113,237020,239274,243153
394561,68,"El Paso, TX",Msa,TX,134566,135631,136496,136730,134913,133471,132255,132820,131697,130884,129663,130252,131696,128743,126554,125861,127666,127941,128525,126976,128668,129702,131305,129343,130150,130688,131261,131217,131014,132710,132689,133502,132181,132119,130716,131950,132273,133365,132509,130910,130946,130741,132789,131926,132626,130925,133008,133344,133972,133424,134122,134926,136109,136914,136502,137844,139206,141679,140001,139748,139963,139747,138753,139536,140947,141954,141655,140812,140409,139838,139976,139832,139477,141495,142850,142645,140658,139684,141561,141324,141493,139306,141354,142052,142667,141876,141778,143872,143661,143434,140324,142695,142346,144808,143825,143690,144180,143740,145322,144560,145441,145598,148614,148021,149430,148932,149504,149488,148421,149670,149510,149595,150597,151145,151343,151178,152013,153807,153079,153923,155196,156118,155588,155302,155154,155327,155176,156342,157082,156281,159181,160049,162343,161845,162388,163176,162725,162993,163485,165864,167807,169080,168437,169799,169581,170317,171034,172659,176550,178491,180515,180856,181560,183446,185569,186950,188874,191436,193881
394367,69,"Baton Rouge, LA",Msa,LA,168017,168477,167604,168454,168960,169632,169873,168585,167856,167038,167945,168052,168420,169076,170811,170466,167675,165230,164557,165272,166170,165659,165491,166613,167934,165961,164661,162626,165580,168528,169174,171062,170427,173697,171111,169508,166612,166206,167215,169199,170949,170123,170258,169548,172011,170429,172695,170916,172803,173306,173285,174541,173191,174707,174764,176101,172100,171455,170625,174900,175785,176817,176704,175522,175979,176470,177078,175665,179729,182102,180595,177860,177457,179616,180731,180997,182005,180616,181549,183628,185014,184383,187889,188392,189668,188106,187702,187534,185480,185520,185546,187870,189008,190937,190188,189998,189356,189407,190122,190315,191953,192940,191798,187247,183077,181441,182001,185393,188009,188991,190131,191360,193495,193610,196236,197006,200082,198390,201502,200766,201389,200873,199102,199627,199387,202390,201923,204408,203673,207643,205483,204963,201500,204154,209307,211881,210422,208419,208529,209447,211813,213155,214156,213915,215987,216170,214228,213534,217791,219960,221880,222547,223165,223172,225324,228369,230876,232272,234364
