"RegionID","SizeRank","RegionName","RegionType","StateName","Date","MedianSalePrice"
394347,9,"Atlanta, GA","Msa","GA","1/31/2016",197000
394404,10,"Boston, MA","Msa","MA","1/31/2016",375000
395057,11,"San Francisco, CA","Msa","CA","1/31/2016",630000
394532,12,"Detroit, MI","Msa","MI","1/31/2016",150000
395025,13,"Riverside, CA","Msa","CA","1/31/2016",3e+05
394976,14,"Phoenix, AZ","Msa","AZ","1/31/2016",224693
395078,15,"Seattle, WA","Msa","WA","1/31/2016",353610
394865,16,"Minneapolis-St Paul, MN","Msa","MN","1/31/2016",216000
395056,17,"San Diego, CA","Msa","CA","1/31/2016",477500
395121,18,"St. Louis, MO","Msa","MO","1/31/2016",153000
395148,19,"Tampa, FL","Msa","FL","1/31/2016",171000
394358,20,"Baltimore, MD","Msa","MD","1/31/2016",262814
394530,21,"Denver, CO","Msa","CO","1/31/2016",326000
394982,22,"Pittsburgh, PA","Msa","PA","1/31/2016",139000
394998,23,"Portland, OR","Msa","OR","1/31/2016",299000
394458,24,"Charlotte, NC","Msa","NC","1/31/2016",185000
395045,25,"Sacramento, CA","Msa","CA","1/31/2016",324750
395055,26,"San Antonio, TX","Msa","TX","1/31/2016",189000
394943,27,"Orlando, FL","Msa","FL","1/31/2016",215000
394466,28,"Cincinnati, OH","Msa","OH","1/31/2016",143000
394475,29,"Cleveland, OH","Msa","OH","1/31/2016",120000
394735,30,"Kansas City, MO","Msa","MO","1/31/2016",165000
394775,31,"Las Vegas, NV","Msa","NV","1/31/2016",220000
394492,32,"Columbus, OH","Msa","OH","1/31/2016",164000
394705,33,"Indianapolis, IN","Msa","IN","1/31/2016",135900
395059,34,"San Jose, CA","Msa","CA","1/31/2016",749000
394355,35,"Austin, TX","Msa","TX","1/31/2016",259000
395194,36,"Virginia Beach, VA","Msa","VA","1/31/2016",225000
394902,37,"Nashville, TN","Msa","TN","1/31/2016",214996
395005,38,"Providence, RI","Msa","RI","1/31/2016",234000
394862,39,"Milwaukee, WI","Msa","WI","1/31/2016",173000
394714,40,"Jacksonville, FL","Msa","FL","1/31/2016",2e+05
394849,41,"Memphis, TN","Msa","TN","1/31/2016",140000
394935,42,"Oklahoma City, OK","Msa","OK","1/31/2016",159000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","1/31/2016",152000
394669,44,"Hartford, CT","Msa","CT","1/31/2016",205000
395022,45,"Richmond, VA","Msa","VA","1/31/2016",215000
394910,46,"New Orleans, LA","Msa","LA","1/31/2016",165000
394425,47,"Buffalo, NY","Msa","NY","1/31/2016",135000
395012,48,"Raleigh, NC","Msa","NC","1/31/2016",223000
394388,49,"Birmingham, AL","Msa","AL","1/31/2016",165000
395053,50,"Salt Lake City, UT","Msa","UT","1/31/2016",238500
395031,51,"Rochester, NY","Msa","NY","1/31/2016",122375
394640,52,"Grand Rapids, MI","Msa","MI","1/31/2016",147500
395167,53,"Tucson, AZ","Msa","AZ","1/31/2016",178750
753924,54,"Urban Honolulu, HI","Msa","HI","1/31/2016",530000
395169,55,"Tulsa, OK","Msa","OK","1/31/2016",139500
394619,56,"Fresno, CA","Msa","CA","1/31/2016",229000
395238,57,"Worcester, MA","Msa","MA","1/31/2016",217000
394415,58,"Stamford, CT","Msa","CT","1/31/2016",380000
394312,59,"Albuquerque, NM","Msa","NM","1/31/2016",172235
394308,60,"Albany, NY","Msa","NY","1/31/2016",171860
394938,61,"Omaha, NE","Msa","NE","1/31/2016",163000
394908,62,"New Haven, CT","Msa","CT","1/31/2016",2e+05
394357,63,"Bakersfield, CA","Msa","CA","1/31/2016",204000
394753,64,"Knoxville, TN","Msa","TN","1/31/2016",155000
394653,65,"Greenville, SC","Msa","SC","1/31/2016",164700
394952,66,"Ventura, CA","Msa","CA","1/31/2016",513500
394318,67,"Allentown, PA","Msa","PA","1/31/2016",175000
394561,68,"El Paso, TX","Msa","TX","1/31/2016",139950
394367,69,"Baton Rouge, LA","Msa","LA","1/31/2016",182400
394521,70,"Dayton, OH","Msa","OH","1/31/2016",120250
394843,71,"McAllen, TX","Msa","TX","1/31/2016",125000
394486,72,"Columbia, SC","Msa","SC","1/31/2016",145000
394648,73,"Greensboro, NC","Msa","NC","1/31/2016",134950
394304,74,"Akron, OH","Msa","OH","1/31/2016",114200
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","1/31/2016",247500
394798,76,"Little Rock, AR","Msa","AR","1/31/2016",150628
395134,77,"Stockton, CA","Msa","CA","1/31/2016",3e+05
394457,78,"Charleston, SC","Msa","SC","1/31/2016",220000
395143,79,"Syracuse, NY","Msa","NY","1/31/2016",129500
394484,80,"Colorado Springs, CO","Msa","CO","1/31/2016",240000
395235,81,"Winston-Salem, NC","Msa","NC","1/31/2016",142000
395224,82,"Wichita, KS","Msa","KS","1/31/2016",133000
395115,83,"Springfield, MA","Msa","MA","1/31/2016",183113
394440,84,"Fort Myers, FL","Msa","FL","1/31/2016",209000
394399,85,"Boise City, ID","Msa","ID","1/31/2016",194000
395160,86,"Toledo, OH","Msa","OH","1/31/2016",95200
394816,87,"Madison, WI","Msa","WI","1/31/2016",216750
394766,88,"Lakeland, FL","Msa","FL","1/31/2016",157000
394931,89,"Ogden, UT","Msa","UT","1/31/2016",2e+05
394528,90,"Daytona Beach, FL","Msa","FL","1/31/2016",165000
394531,91,"Des Moines, IA","Msa","IA","1/31/2016",170000
394711,92,"Jackson, MS","Msa","MS","1/31/2016",174500
394352,94,"Augusta, GA","Msa","GA","1/31/2016",149950
394666,96,"Harrisburg, PA","Msa","PA","1/31/2016",155500
395006,100,"Provo, UT","Msa","UT","1/31/2016",240000
394602,159,"Fort Collins, CO","Msa","CO","1/31/2016",320000
394913,1,"New York, NY","Msa","NY","2/29/2016",377750
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","2/29/2016",540000
394463,3,"Chicago, IL","Msa","IL","2/29/2016",190000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","2/29/2016",215000
394974,5,"Philadelphia, PA","Msa","PA","2/29/2016",212000
394692,6,"Houston, TX","Msa","TX","2/29/2016",205000
395209,7,"Washington, DC","Msa","DC","2/29/2016",365000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","2/29/2016",236250
394347,9,"Atlanta, GA","Msa","GA","2/29/2016",199900
394404,10,"Boston, MA","Msa","MA","2/29/2016",349000
395057,11,"San Francisco, CA","Msa","CA","2/29/2016",649000
394532,12,"Detroit, MI","Msa","MI","2/29/2016",144000
395025,13,"Riverside, CA","Msa","CA","2/29/2016",307250
394976,14,"Phoenix, AZ","Msa","AZ","2/29/2016",229000
395078,15,"Seattle, WA","Msa","WA","2/29/2016",355000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","2/29/2016",220000
395056,17,"San Diego, CA","Msa","CA","2/29/2016",467000
395121,18,"St. Louis, MO","Msa","MO","2/29/2016",150000
395148,19,"Tampa, FL","Msa","FL","2/29/2016",175000
394358,20,"Baltimore, MD","Msa","MD","2/29/2016",263000
394530,21,"Denver, CO","Msa","CO","2/29/2016",337500
394982,22,"Pittsburgh, PA","Msa","PA","2/29/2016",138000
394998,23,"Portland, OR","Msa","OR","2/29/2016",304000
394458,24,"Charlotte, NC","Msa","NC","2/29/2016",194000
395045,25,"Sacramento, CA","Msa","CA","2/29/2016",332000
395055,26,"San Antonio, TX","Msa","TX","2/29/2016",190000
394943,27,"Orlando, FL","Msa","FL","2/29/2016",205000
394466,28,"Cincinnati, OH","Msa","OH","2/29/2016",145900
394475,29,"Cleveland, OH","Msa","OH","2/29/2016",122500
394735,30,"Kansas City, MO","Msa","MO","2/29/2016",166500
394775,31,"Las Vegas, NV","Msa","NV","2/29/2016",225000
394492,32,"Columbus, OH","Msa","OH","2/29/2016",165000
394705,33,"Indianapolis, IN","Msa","IN","2/29/2016",143000
395059,34,"San Jose, CA","Msa","CA","2/29/2016",795000
394355,35,"Austin, TX","Msa","TX","2/29/2016",268950
395194,36,"Virginia Beach, VA","Msa","VA","2/29/2016",222500
394902,37,"Nashville, TN","Msa","TN","2/29/2016",215000
395005,38,"Providence, RI","Msa","RI","2/29/2016",226000
394862,39,"Milwaukee, WI","Msa","WI","2/29/2016",166300
394714,40,"Jacksonville, FL","Msa","FL","2/29/2016",199000
394849,41,"Memphis, TN","Msa","TN","2/29/2016",145000
394935,42,"Oklahoma City, OK","Msa","OK","2/29/2016",153000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","2/29/2016",146850
394669,44,"Hartford, CT","Msa","CT","2/29/2016",208000
395022,45,"Richmond, VA","Msa","VA","2/29/2016",214138
394910,46,"New Orleans, LA","Msa","LA","2/29/2016",172000
394425,47,"Buffalo, NY","Msa","NY","2/29/2016",130000
395012,48,"Raleigh, NC","Msa","NC","2/29/2016",230250
394388,49,"Birmingham, AL","Msa","AL","2/29/2016",167400
395053,50,"Salt Lake City, UT","Msa","UT","2/29/2016",248000
395031,51,"Rochester, NY","Msa","NY","2/29/2016",128750
394640,52,"Grand Rapids, MI","Msa","MI","2/29/2016",148000
395167,53,"Tucson, AZ","Msa","AZ","2/29/2016",178000
753924,54,"Urban Honolulu, HI","Msa","HI","2/29/2016",571100
395169,55,"Tulsa, OK","Msa","OK","2/29/2016",144000
394619,56,"Fresno, CA","Msa","CA","2/29/2016",225000
395238,57,"Worcester, MA","Msa","MA","2/29/2016",219000
394415,58,"Stamford, CT","Msa","CT","2/29/2016",375000
394312,59,"Albuquerque, NM","Msa","NM","2/29/2016",168000
394308,60,"Albany, NY","Msa","NY","2/29/2016",167000
394938,61,"Omaha, NE","Msa","NE","2/29/2016",160000
394908,62,"New Haven, CT","Msa","CT","2/29/2016",190550
394357,63,"Bakersfield, CA","Msa","CA","2/29/2016",210000
394753,64,"Knoxville, TN","Msa","TN","2/29/2016",154900
394653,65,"Greenville, SC","Msa","SC","2/29/2016",170000
394952,66,"Ventura, CA","Msa","CA","2/29/2016",505000
394318,67,"Allentown, PA","Msa","PA","2/29/2016",169900
394561,68,"El Paso, TX","Msa","TX","2/29/2016",145000
394367,69,"Baton Rouge, LA","Msa","LA","2/29/2016",190000
394521,70,"Dayton, OH","Msa","OH","2/29/2016",115000
394843,71,"McAllen, TX","Msa","TX","2/29/2016",125000
394486,72,"Columbia, SC","Msa","SC","2/29/2016",148800
394648,73,"Greensboro, NC","Msa","NC","2/29/2016",129900
394304,74,"Akron, OH","Msa","OH","2/29/2016",126125
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","2/29/2016",240000
394798,76,"Little Rock, AR","Msa","AR","2/29/2016",155000
395134,77,"Stockton, CA","Msa","CA","2/29/2016",310000
394457,78,"Charleston, SC","Msa","SC","2/29/2016",244000
395143,79,"Syracuse, NY","Msa","NY","2/29/2016",124250
394484,80,"Colorado Springs, CO","Msa","CO","2/29/2016",249000
395235,81,"Winston-Salem, NC","Msa","NC","2/29/2016",134500
395224,82,"Wichita, KS","Msa","KS","2/29/2016",127000
395115,83,"Springfield, MA","Msa","MA","2/29/2016",175000
394440,84,"Fort Myers, FL","Msa","FL","2/29/2016",199950
394399,85,"Boise City, ID","Msa","ID","2/29/2016",202660
395160,86,"Toledo, OH","Msa","OH","2/29/2016",104000
394816,87,"Madison, WI","Msa","WI","2/29/2016",206000
394766,88,"Lakeland, FL","Msa","FL","2/29/2016",145000
394931,89,"Ogden, UT","Msa","UT","2/29/2016",194900
394528,90,"Daytona Beach, FL","Msa","FL","2/29/2016",159900
394531,91,"Des Moines, IA","Msa","IA","2/29/2016",174938
394711,92,"Jackson, MS","Msa","MS","2/29/2016",154450
394352,94,"Augusta, GA","Msa","GA","2/29/2016",145000
394666,96,"Harrisburg, PA","Msa","PA","2/29/2016",161000
395006,100,"Provo, UT","Msa","UT","2/29/2016",250000
394602,159,"Fort Collins, CO","Msa","CO","2/29/2016",321700
394913,1,"New York, NY","Msa","NY","3/31/2016",372000
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","3/31/2016",550000
394463,3,"Chicago, IL","Msa","IL","3/31/2016",210000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","3/31/2016",225000
394974,5,"Philadelphia, PA","Msa","PA","3/31/2016",212275
394692,6,"Houston, TX","Msa","TX","3/31/2016",212390
395209,7,"Washington, DC","Msa","DC","3/31/2016",365000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","3/31/2016",238650
394347,9,"Atlanta, GA","Msa","GA","3/31/2016",207990
394404,10,"Boston, MA","Msa","MA","3/31/2016",370000
395057,11,"San Francisco, CA","Msa","CA","3/31/2016",651750
394532,12,"Detroit, MI","Msa","MI","3/31/2016",153000
395025,13,"Riverside, CA","Msa","CA","3/31/2016",319500
394976,14,"Phoenix, AZ","Msa","AZ","3/31/2016",229610
395078,15,"Seattle, WA","Msa","WA","3/31/2016",368719
394865,16,"Minneapolis-St Paul, MN","Msa","MN","3/31/2016",222476
395056,17,"San Diego, CA","Msa","CA","3/31/2016",485000
395121,18,"St. Louis, MO","Msa","MO","3/31/2016",160000
395148,19,"Tampa, FL","Msa","FL","3/31/2016",180000
394358,20,"Baltimore, MD","Msa","MD","3/31/2016",270750
394530,21,"Denver, CO","Msa","CO","3/31/2016",350000
394982,22,"Pittsburgh, PA","Msa","PA","3/31/2016",145000
394998,23,"Portland, OR","Msa","OR","3/31/2016",322010
394458,24,"Charlotte, NC","Msa","NC","3/31/2016",205500
395045,25,"Sacramento, CA","Msa","CA","3/31/2016",343500
395055,26,"San Antonio, TX","Msa","TX","3/31/2016",198176
394943,27,"Orlando, FL","Msa","FL","3/31/2016",214900
394466,28,"Cincinnati, OH","Msa","OH","3/31/2016",150000
394475,29,"Cleveland, OH","Msa","OH","3/31/2016",121000
394735,30,"Kansas City, MO","Msa","MO","3/31/2016",171000
394775,31,"Las Vegas, NV","Msa","NV","3/31/2016",220000
394492,32,"Columbus, OH","Msa","OH","3/31/2016",166500
394705,33,"Indianapolis, IN","Msa","IN","3/31/2016",150000
395059,34,"San Jose, CA","Msa","CA","3/31/2016",825000
394355,35,"Austin, TX","Msa","TX","3/31/2016",275280
395194,36,"Virginia Beach, VA","Msa","VA","3/31/2016",227950
394902,37,"Nashville, TN","Msa","TN","3/31/2016",220000
395005,38,"Providence, RI","Msa","RI","3/31/2016",235000
394862,39,"Milwaukee, WI","Msa","WI","3/31/2016",180000
394714,40,"Jacksonville, FL","Msa","FL","3/31/2016",205000
394849,41,"Memphis, TN","Msa","TN","3/31/2016",150000
394935,42,"Oklahoma City, OK","Msa","OK","3/31/2016",158000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","3/31/2016",154900
394669,44,"Hartford, CT","Msa","CT","3/31/2016",2e+05
395022,45,"Richmond, VA","Msa","VA","3/31/2016",220250
394910,46,"New Orleans, LA","Msa","LA","3/31/2016",177400
394425,47,"Buffalo, NY","Msa","NY","3/31/2016",129757
395012,48,"Raleigh, NC","Msa","NC","3/31/2016",234642
394388,49,"Birmingham, AL","Msa","AL","3/31/2016",177900
395053,50,"Salt Lake City, UT","Msa","UT","3/31/2016",250000
395031,51,"Rochester, NY","Msa","NY","3/31/2016",127250
394640,52,"Grand Rapids, MI","Msa","MI","3/31/2016",148000
395167,53,"Tucson, AZ","Msa","AZ","3/31/2016",178500
753924,54,"Urban Honolulu, HI","Msa","HI","3/31/2016",530000
395169,55,"Tulsa, OK","Msa","OK","3/31/2016",147000
394619,56,"Fresno, CA","Msa","CA","3/31/2016",237000
395238,57,"Worcester, MA","Msa","MA","3/31/2016",223900
394415,58,"Stamford, CT","Msa","CT","3/31/2016",377000
394312,59,"Albuquerque, NM","Msa","NM","3/31/2016",178500
394308,60,"Albany, NY","Msa","NY","3/31/2016",174850
394938,61,"Omaha, NE","Msa","NE","3/31/2016",163000
394908,62,"New Haven, CT","Msa","CT","3/31/2016",190000
394357,63,"Bakersfield, CA","Msa","CA","3/31/2016",203000
394753,64,"Knoxville, TN","Msa","TN","3/31/2016",159900
394653,65,"Greenville, SC","Msa","SC","3/31/2016",166875
394952,66,"Ventura, CA","Msa","CA","3/31/2016",518250
394318,67,"Allentown, PA","Msa","PA","3/31/2016",167000
394561,68,"El Paso, TX","Msa","TX","3/31/2016",137700
394367,69,"Baton Rouge, LA","Msa","LA","3/31/2016",186235
394521,70,"Dayton, OH","Msa","OH","3/31/2016",127500
394843,71,"McAllen, TX","Msa","TX","3/31/2016",112840
394486,72,"Columbia, SC","Msa","SC","3/31/2016",159625
394648,73,"Greensboro, NC","Msa","NC","3/31/2016",140000
394304,74,"Akron, OH","Msa","OH","3/31/2016",125000
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","3/31/2016",239850
394798,76,"Little Rock, AR","Msa","AR","3/31/2016",158000
395134,77,"Stockton, CA","Msa","CA","3/31/2016",315000
394457,78,"Charleston, SC","Msa","SC","3/31/2016",238951
395143,79,"Syracuse, NY","Msa","NY","3/31/2016",115000
394484,80,"Colorado Springs, CO","Msa","CO","3/31/2016",248440
395235,81,"Winston-Salem, NC","Msa","NC","3/31/2016",132745
395224,82,"Wichita, KS","Msa","KS","3/31/2016",129000
395115,83,"Springfield, MA","Msa","MA","3/31/2016",180000
394440,84,"Fort Myers, FL","Msa","FL","3/31/2016",196803
394399,85,"Boise City, ID","Msa","ID","3/31/2016",202750
395160,86,"Toledo, OH","Msa","OH","3/31/2016",114750
394816,87,"Madison, WI","Msa","WI","3/31/2016",213000
394766,88,"Lakeland, FL","Msa","FL","3/31/2016",157950
394931,89,"Ogden, UT","Msa","UT","3/31/2016",213750
394528,90,"Daytona Beach, FL","Msa","FL","3/31/2016",169000
394531,91,"Des Moines, IA","Msa","IA","3/31/2016",165000
394711,92,"Jackson, MS","Msa","MS","3/31/2016",166750
394352,94,"Augusta, GA","Msa","GA","3/31/2016",147000
394666,96,"Harrisburg, PA","Msa","PA","3/31/2016",158000
395006,100,"Provo, UT","Msa","UT","3/31/2016",242450
394602,159,"Fort Collins, CO","Msa","CO","3/31/2016",329000
394913,1,"New York, NY","Msa","NY","4/30/2016",375000
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","4/30/2016",565000
394463,3,"Chicago, IL","Msa","IL","4/30/2016",227500
394514,4,"Dallas-Fort Worth, TX","Msa","TX","4/30/2016",228000
394974,5,"Philadelphia, PA","Msa","PA","4/30/2016",220000
394692,6,"Houston, TX","Msa","TX","4/30/2016",215000
395209,7,"Washington, DC","Msa","DC","4/30/2016",389000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","4/30/2016",242500
394347,9,"Atlanta, GA","Msa","GA","4/30/2016",216000
394404,10,"Boston, MA","Msa","MA","4/30/2016",390000
395057,11,"San Francisco, CA","Msa","CA","4/30/2016",7e+05
394532,12,"Detroit, MI","Msa","MI","4/30/2016",160000
395025,13,"Riverside, CA","Msa","CA","4/30/2016",318500
394976,14,"Phoenix, AZ","Msa","AZ","4/30/2016",232161
395078,15,"Seattle, WA","Msa","WA","4/30/2016",375000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","4/30/2016",229751
395056,17,"San Diego, CA","Msa","CA","4/30/2016",501000
395121,18,"St. Louis, MO","Msa","MO","4/30/2016",163950
395148,19,"Tampa, FL","Msa","FL","4/30/2016",185000
394358,20,"Baltimore, MD","Msa","MD","4/30/2016",279900
394530,21,"Denver, CO","Msa","CO","4/30/2016",353320
394982,22,"Pittsburgh, PA","Msa","PA","4/30/2016",153750
394998,23,"Portland, OR","Msa","OR","4/30/2016",331085
394458,24,"Charlotte, NC","Msa","NC","4/30/2016",209700
395045,25,"Sacramento, CA","Msa","CA","4/30/2016",349000
395055,26,"San Antonio, TX","Msa","TX","4/30/2016",199904
394943,27,"Orlando, FL","Msa","FL","4/30/2016",215000
394466,28,"Cincinnati, OH","Msa","OH","4/30/2016",158500
394475,29,"Cleveland, OH","Msa","OH","4/30/2016",130000
394735,30,"Kansas City, MO","Msa","MO","4/30/2016",185000
394775,31,"Las Vegas, NV","Msa","NV","4/30/2016",225000
394492,32,"Columbus, OH","Msa","OH","4/30/2016",170000
394705,33,"Indianapolis, IN","Msa","IN","4/30/2016",152500
395059,34,"San Jose, CA","Msa","CA","4/30/2016",880750
394355,35,"Austin, TX","Msa","TX","4/30/2016",284900
395194,36,"Virginia Beach, VA","Msa","VA","4/30/2016",240000
394902,37,"Nashville, TN","Msa","TN","4/30/2016",225000
395005,38,"Providence, RI","Msa","RI","4/30/2016",240000
394862,39,"Milwaukee, WI","Msa","WI","4/30/2016",189700
394714,40,"Jacksonville, FL","Msa","FL","4/30/2016",199900
394849,41,"Memphis, TN","Msa","TN","4/30/2016",150175
394935,42,"Oklahoma City, OK","Msa","OK","4/30/2016",160500
394807,43,"Louisville-Jefferson County, KY","Msa","KY","4/30/2016",156190
394669,44,"Hartford, CT","Msa","CT","4/30/2016",210000
395022,45,"Richmond, VA","Msa","VA","4/30/2016",222500
394910,46,"New Orleans, LA","Msa","LA","4/30/2016",175000
394425,47,"Buffalo, NY","Msa","NY","4/30/2016",130000
395012,48,"Raleigh, NC","Msa","NC","4/30/2016",239000
394388,49,"Birmingham, AL","Msa","AL","4/30/2016",189000
395053,50,"Salt Lake City, UT","Msa","UT","4/30/2016",255000
395031,51,"Rochester, NY","Msa","NY","4/30/2016",130000
394640,52,"Grand Rapids, MI","Msa","MI","4/30/2016",158000
395167,53,"Tucson, AZ","Msa","AZ","4/30/2016",182000
753924,54,"Urban Honolulu, HI","Msa","HI","4/30/2016",549275
395169,55,"Tulsa, OK","Msa","OK","4/30/2016",145000
394619,56,"Fresno, CA","Msa","CA","4/30/2016",235000
395238,57,"Worcester, MA","Msa","MA","4/30/2016",226000
394415,58,"Stamford, CT","Msa","CT","4/30/2016",385000
394312,59,"Albuquerque, NM","Msa","NM","4/30/2016",181400
394308,60,"Albany, NY","Msa","NY","4/30/2016",176000
394938,61,"Omaha, NE","Msa","NE","4/30/2016",160000
394908,62,"New Haven, CT","Msa","CT","4/30/2016",196000
394357,63,"Bakersfield, CA","Msa","CA","4/30/2016",209250
394753,64,"Knoxville, TN","Msa","TN","4/30/2016",163000
394653,65,"Greenville, SC","Msa","SC","4/30/2016",168775
394952,66,"Ventura, CA","Msa","CA","4/30/2016",535000
394318,67,"Allentown, PA","Msa","PA","4/30/2016",174950
394561,68,"El Paso, TX","Msa","TX","4/30/2016",142000
394367,69,"Baton Rouge, LA","Msa","LA","4/30/2016",192000
394521,70,"Dayton, OH","Msa","OH","4/30/2016",134400
394843,71,"McAllen, TX","Msa","TX","4/30/2016",130000
394486,72,"Columbia, SC","Msa","SC","4/30/2016",157000
394648,73,"Greensboro, NC","Msa","NC","4/30/2016",149900
394304,74,"Akron, OH","Msa","OH","4/30/2016",127000
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","4/30/2016",242000
394798,76,"Little Rock, AR","Msa","AR","4/30/2016",157250
395134,77,"Stockton, CA","Msa","CA","4/30/2016",315000
394457,78,"Charleston, SC","Msa","SC","4/30/2016",239900
395143,79,"Syracuse, NY","Msa","NY","4/30/2016",129900
394484,80,"Colorado Springs, CO","Msa","CO","4/30/2016",250000
395235,81,"Winston-Salem, NC","Msa","NC","4/30/2016",147750
395224,82,"Wichita, KS","Msa","KS","4/30/2016",132075
395115,83,"Springfield, MA","Msa","MA","4/30/2016",186050
394440,84,"Fort Myers, FL","Msa","FL","4/30/2016",205000
394399,85,"Boise City, ID","Msa","ID","4/30/2016",209957
395160,86,"Toledo, OH","Msa","OH","4/30/2016",118000
394816,87,"Madison, WI","Msa","WI","4/30/2016",225500
394766,88,"Lakeland, FL","Msa","FL","4/30/2016",153101
394931,89,"Ogden, UT","Msa","UT","4/30/2016",215000
394528,90,"Daytona Beach, FL","Msa","FL","4/30/2016",166000
394531,91,"Des Moines, IA","Msa","IA","4/30/2016",175000
394711,92,"Jackson, MS","Msa","MS","4/30/2016",173891
394352,94,"Augusta, GA","Msa","GA","4/30/2016",150000
394666,96,"Harrisburg, PA","Msa","PA","4/30/2016",162500
395006,100,"Provo, UT","Msa","UT","4/30/2016",251700
394602,159,"Fort Collins, CO","Msa","CO","4/30/2016",329000
394913,1,"New York, NY","Msa","NY","5/31/2016",380000
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","5/31/2016",579000
394463,3,"Chicago, IL","Msa","IL","5/31/2016",232500
394514,4,"Dallas-Fort Worth, TX","Msa","TX","5/31/2016",239900
394974,5,"Philadelphia, PA","Msa","PA","5/31/2016",235000
394692,6,"Houston, TX","Msa","TX","5/31/2016",221990
395209,7,"Washington, DC","Msa","DC","5/31/2016",395000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","5/31/2016",250000
394347,9,"Atlanta, GA","Msa","GA","5/31/2016",219868
394404,10,"Boston, MA","Msa","MA","5/31/2016",4e+05
395057,11,"San Francisco, CA","Msa","CA","5/31/2016",725000
394532,12,"Detroit, MI","Msa","MI","5/31/2016",169900
395025,13,"Riverside, CA","Msa","CA","5/31/2016",320500
394976,14,"Phoenix, AZ","Msa","AZ","5/31/2016",238000
395078,15,"Seattle, WA","Msa","WA","5/31/2016",393995
394865,16,"Minneapolis-St Paul, MN","Msa","MN","5/31/2016",236000
395056,17,"San Diego, CA","Msa","CA","5/31/2016",504000
395121,18,"St. Louis, MO","Msa","MO","5/31/2016",175000
395148,19,"Tampa, FL","Msa","FL","5/31/2016",189800
394358,20,"Baltimore, MD","Msa","MD","5/31/2016",290000
394530,21,"Denver, CO","Msa","CO","5/31/2016",365000
394982,22,"Pittsburgh, PA","Msa","PA","5/31/2016",155100
394998,23,"Portland, OR","Msa","OR","5/31/2016",333000
394458,24,"Charlotte, NC","Msa","NC","5/31/2016",215000
395045,25,"Sacramento, CA","Msa","CA","5/31/2016",357500
395055,26,"San Antonio, TX","Msa","TX","5/31/2016",207000
394943,27,"Orlando, FL","Msa","FL","5/31/2016",216300
394466,28,"Cincinnati, OH","Msa","OH","5/31/2016",160750
394475,29,"Cleveland, OH","Msa","OH","5/31/2016",136000
394735,30,"Kansas City, MO","Msa","MO","5/31/2016",195000
394775,31,"Las Vegas, NV","Msa","NV","5/31/2016",227500
394492,32,"Columbus, OH","Msa","OH","5/31/2016",175000
394705,33,"Indianapolis, IN","Msa","IN","5/31/2016",162000
395059,34,"San Jose, CA","Msa","CA","5/31/2016",890000
394355,35,"Austin, TX","Msa","TX","5/31/2016",288500
395194,36,"Virginia Beach, VA","Msa","VA","5/31/2016",238000
394902,37,"Nashville, TN","Msa","TN","5/31/2016",237000
395005,38,"Providence, RI","Msa","RI","5/31/2016",245000
394862,39,"Milwaukee, WI","Msa","WI","5/31/2016",186450
394714,40,"Jacksonville, FL","Msa","FL","5/31/2016",215000
394849,41,"Memphis, TN","Msa","TN","5/31/2016",165000
394935,42,"Oklahoma City, OK","Msa","OK","5/31/2016",162000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","5/31/2016",165000
394669,44,"Hartford, CT","Msa","CT","5/31/2016",221000
395022,45,"Richmond, VA","Msa","VA","5/31/2016",229975
394910,46,"New Orleans, LA","Msa","LA","5/31/2016",189950
394425,47,"Buffalo, NY","Msa","NY","5/31/2016",130050
395012,48,"Raleigh, NC","Msa","NC","5/31/2016",248000
394388,49,"Birmingham, AL","Msa","AL","5/31/2016",189950
395053,50,"Salt Lake City, UT","Msa","UT","5/31/2016",263000
395031,51,"Rochester, NY","Msa","NY","5/31/2016",135250
394640,52,"Grand Rapids, MI","Msa","MI","5/31/2016",165000
395167,53,"Tucson, AZ","Msa","AZ","5/31/2016",182000
753924,54,"Urban Honolulu, HI","Msa","HI","5/31/2016",579000
395169,55,"Tulsa, OK","Msa","OK","5/31/2016",155500
394619,56,"Fresno, CA","Msa","CA","5/31/2016",235000
